"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight","symbol","description"
"ENSMUSG00000042157",1.04884758150798,1.52517302733387,0.366046628285827,4.16660859430986,3.09164650322242e-05,0.00335923283505511,1.14883740784339,"Sprr2i","small proline-rich protein 2I [Source:MGI Symbol;Acc:MGI:1330309]"
"ENSMUSG00000045967",206.418588139992,1.52424785335833,0.30719124382962,4.96188574373475,6.98120599104779e-07,7.32130872658852e-05,2.54955882210449,"Gpr158","G protein-coupled receptor 158 [Source:MGI Symbol;Acc:MGI:2441697]"
"ENSMUSG00000041193",0.979007959257997,1.52031086596562,0.409442573947172,3.71312355554353,0.000204716880047394,0.0376171545117733,0.296883136434061,"Pla2g5","phospholipase A2, group V [Source:MGI Symbol;Acc:MGI:101899]"
"ENSMUSG00000075225",74.5820513062692,1.51896857246694,0.314788667703197,4.82535976771288,1.39750767252098e-06,0.000156559788819001,2.08609207688782,"Ccdc162","coiled-coil domain containing 162 [Source:MGI Symbol;Acc:MGI:1923223]"
"ENSMUSG00000048904",1.77735803018702,1.51804658738351,0.401284270911891,3.78297057079724,0.000154967743063454,0.0119240826705188,1.14883740784339,"Neurog1","neurogenin 1 [Source:MGI Symbol;Acc:MGI:107754]"
"ENSMUSG00000114053",1.99445509565803,1.51766343903327,0.427656697933548,3.54878912540519,0.000387006872485294,0.0262867635652759,0.975084221309923,"Gm35330","predicted gene, 35330 [Source:MGI Symbol;Acc:MGI:5594489]"
"ENSMUSG00000111324",0.992288519784661,1.51740334414172,0.429912716127616,3.5295614370506,0.000416249046115049,0.039289837755726,0.570025923460583,"Gm31410","predicted gene, 31410 [Source:MGI Symbol;Acc:MGI:5590569]"
"ENSMUSG00000025129",1.23770545084187,1.5159049698117,0.428404860475586,3.53848686060389,0.000402427309034945,0.022959807203793,1.23047377598249,"Ppp1r27","protein phosphatase 1, regulatory subunit 27 [Source:MGI Symbol;Acc:MGI:1915951]"
"ENSMUSG00000050321",48.7216257739646,1.51585169836545,0.378664657561505,4.00315072477879,6.25044525432703e-05,0.00351980953585384,2.19766790896217,"Neto1","neuropilin (NRP) and tolloid (TLL)-like 1 [Source:MGI Symbol;Acc:MGI:2180216]"
"ENSMUSG00000109707",32.2846753805557,-1.51330481006887,0.376139296693671,-4.02325633979508,5.7398963868379e-05,0.0035505034401909,1.98934345912303,"Gm4270","predicted gene 4270 [Source:MGI Symbol;Acc:MGI:3782447]"
"ENSMUSG00000004098",272.857077038026,1.51271962153906,0.291196869051553,5.19483477437819,2.04901738641719e-07,2.80786754328976e-05,2.24175544250295,"Col5a3","collagen, type V, alpha 3 [Source:MGI Symbol;Acc:MGI:1858212]"
"ENSMUSG00000051343",361.048254853929,1.51147902662036,0.250418197902339,6.03581943836935,1.58158023939842e-09,6.11269928456463e-07,1.35026318083482,"Rab11fip5","RAB11 family interacting protein 5 (class I) [Source:MGI Symbol;Acc:MGI:1098586]"
"ENSMUSG00000109601",1.13788018376392,-1.50852337968805,0.425961134797623,-3.54145779145969,0.000397922518220725,0.0229151845786195,1.22222982860088,"Zfp148-ps1","zinc finger protein 148, pseudogene 1 [Source:MGI Symbol;Acc:MGI:1332224]"
"ENSMUSG00000070817",70.5699529519831,-1.50797973664588,0.384513585820172,-3.92178532113329,8.78952874102932e-05,0.0047389203406123,2.09761474363844,"Vmn1r85","vomeronasal 1 receptor 85 [Source:MGI Symbol;Acc:MGI:2182262]"
"ENSMUSG00000090946",31.0198856848192,1.50705802718054,0.329958267641829,4.56742011028029,4.93763770720215e-06,0.000485894083392089,2.08609207688782,"Ccdc71l","coiled-coil domain containing 71 like [Source:MGI Symbol;Acc:MGI:1919373]"
"ENSMUSG00000079550",7.74609034711753,-1.50601521068927,0.376961620177717,-3.99514202527904,6.46554819438886e-05,0.00423699934488889,1.80594362789674,"Mpp4","membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4) [Source:MGI Symbol;Acc:MGI:2386681]"
"ENSMUSG00000052942",3.30122307188437,1.50364931899068,0.393739583864481,3.81889294500858,0.000134051918845927,0.00816963555440632,1.61898994031377,"Glis3","GLIS family zinc finger 3 [Source:MGI Symbol;Acc:MGI:2444289]"
"ENSMUSG00000073394",10.0509762545067,1.50308334249045,0.35447994900562,4.24024926291846,2.23271712204262e-05,0.0015865003677857,2.29166012387738,"Runx2os1","runt related transcription factor 2, opposite strand 1 [Source:MGI Symbol;Acc:MGI:3641707]"
"ENSMUSG00000104136",4.00478317854038,1.49841480969402,0.430080406674575,3.48403411650373,0.000493916524272029,0.0189656020391426,1.99300693610315,"Gm36955","predicted gene, 36955 [Source:MGI Symbol;Acc:MGI:5610183]"
"ENSMUSG00000009350",2.75978111688959,1.49754878810179,0.396360459254405,3.77824970462198,0.00015793447817193,0.0115105420406794,1.23047377598249,"Mpo","myeloperoxidase [Source:MGI Symbol;Acc:MGI:97137]"
"ENSMUSG00000025608",51.9930455096551,1.49700468854899,0.389256070090007,3.84580949040266,0.000120155095319867,0.00606640605033413,2.09761474363844,"Podxl","podocalyxin-like [Source:MGI Symbol;Acc:MGI:1351317]"
"ENSMUSG00000044453",1.55218685079359,1.49692594285612,0.403933512203539,3.70587212407827,0.0002106645745432,0.0136522428140011,1.29031594977916,"Ffar1","free fatty acid receptor 1 [Source:MGI Symbol;Acc:MGI:2684079]"
"ENSMUSG00000086909",1.18506515514729,1.49512468007295,0.375255081587732,3.98428896351508,6.76824743064183e-05,0.00584877071012204,1.23047377598249,"Gm4926","predicted gene 4926 [Source:MGI Symbol;Acc:MGI:3646427]"
"ENSMUSG00000001348",9.65097744093635,1.49474904683502,0.428646555648739,3.48713649307826,0.000488222117677866,0.0217338740840878,1.61898994031377,"Acp5","acid phosphatase 5, tartrate resistant [Source:MGI Symbol;Acc:MGI:87883]"
"ENSMUSG00000085905",24.2774273848624,1.493805047071,0.413834530626376,3.60966747943916,0.000306589771873406,0.0118690903053085,2.29166012387738,"Gm14273","predicted gene 14273 [Source:MGI Symbol;Acc:MGI:3649600]"
"ENSMUSG00000102418",8.10351696890386,1.49104069473771,0.42956955522779,3.4710111007449,0.000518502564314841,0.019700823872403,1.99300693610315,"Sh2d1b1","SH2 domain containing 1B1 [Source:MGI Symbol;Acc:MGI:1349420]"
"ENSMUSG00000107272",106.3172787943,1.48848344397971,0.412062070682523,3.61227967794815,0.000303516955693347,0.0115105420406794,2.39616553343299,"Gm34583","predicted gene, 34583 [Source:MGI Symbol;Acc:MGI:5593742]"
"ENSMUSG00000001506",1629.22557856171,1.48473805983507,0.389904174416546,3.80795630633306,0.000140120023007772,0.00877512797759183,1.53699532286157,"Col1a1","collagen, type I, alpha 1 [Source:MGI Symbol;Acc:MGI:88467]"
"ENSMUSG00000079049",13.2206446663813,1.48442328324787,0.428594618036723,3.4634669237043,0.000533262152121438,0.0221714496309283,1.71914443680939,"Serpinb1c","serine (or cysteine) peptidase inhibitor, clade B, member 1c [Source:MGI Symbol;Acc:MGI:2445363]"
"ENSMUSG00000097282",3.18172475248115,1.48310801028439,0.394041285999503,3.76383912797976,0.0001673245481821,0.00774284304583487,2.1667748052418,"5031415H12Rik","RIKEN cDNA 5031415H12 gene [Source:MGI Symbol;Acc:MGI:1923234]"
"ENSMUSG00000022754",72.8124689198457,1.48249468989675,0.411400244173576,3.60353381139769,0.000313919889680699,0.0128057758538844,2.08609207688782,"Tmem45a","transmembrane protein 45a [Source:MGI Symbol;Acc:MGI:1913122]"
"ENSMUSG00000042826",53.6930566420479,1.48220765734437,0.3775584720777,3.92576982629419,8.64527965915409e-05,0.00470385534665389,2.08948102568283,"Fgf11","fibroblast growth factor 11 [Source:MGI Symbol;Acc:MGI:109167]"
"ENSMUSG00000113769",42.7520655737353,1.47943578943467,0.283764950536908,5.21359592379341,1.85214685419938e-07,2.76672161615758e-05,2.08609207688782,"5033406O09Rik","RIKEN cDNA 5033406O09 gene [Source:MGI Symbol;Acc:MGI:1923205]"
"ENSMUSG00000104876",17.0977805429986,1.478582705086,0.405154777718208,3.64942680279678,0.000262826115590088,0.0110502488875654,2.1873277776184,"Trdc","T cell receptor delta, constant region [Source:MGI Symbol;Acc:MGI:98612]"
"ENSMUSG00000101581",43.213170695856,1.47857524330051,0.349617163256246,4.22912659530051,2.34600312475254e-05,0.00183539288103195,1.95637194639394,"C430002N11Rik","RIKEN cDNA C430002N11 gene [Source:MGI Symbol;Acc:MGI:2442576]"
"ENSMUSG00000055976",4.72112500566893,1.47675370263586,0.423530172634939,3.48677331168266,0.000488885558171305,0.0188389898819398,1.99300693610315,"Cldn23","claudin 23 [Source:MGI Symbol;Acc:MGI:1919158]"
"ENSMUSG00000025648",107.742703178089,1.47635155558401,0.30934329162136,4.772534577511,1.8192186304792e-06,0.000184035503468451,2.24175544250295,"Pfkfb4","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 [Source:MGI Symbol;Acc:MGI:2687284]"
"ENSMUSG00000031383",2.26061570033242,1.47482188077525,0.402066268695875,3.66810646801813,0.000244353435910441,0.01678130983955,1.14883740784339,"Dusp9","dual specificity phosphatase 9 [Source:MGI Symbol;Acc:MGI:2387107]"
"ENSMUSG00000117602",1.74628913656364,1.47467549440266,0.412063533631549,3.5787575799446,0.000345231509156212,0.0243039720710302,0.975084221309923,"9130209A04Rik","RIKEN cDNA 9130209A04 gene [Source:MGI Symbol;Acc:MGI:1924918]"
"ENSMUSG00000027219",8.31422872731551,1.47192300806694,0.414123338592986,3.55431068692701,0.000378971237561742,0.0182030944821417,1.61898994031377,"Slc28a2","solute carrier family 28 (sodium-coupled nucleoside transporter), member 2 [Source:MGI Symbol;Acc:MGI:1913105]"
"ENSMUSG00000109257",2.25815894100538,1.46850590570734,0.429989878584759,3.4152104010929,0.000637327608852705,0.0363553730424221,0.975084221309923,"Gm45200","predicted gene 45200 [Source:MGI Symbol;Acc:MGI:5753776]"
"ENSMUSG00000023031",250.151100864704,1.46737032887512,0.374362675824574,3.91964910936455,8.86779833207773e-05,0.0053640742369684,1.81285158827253,"Cela1","chymotrypsin-like elastase family, member 1 [Source:MGI Symbol;Acc:MGI:95314]"
"ENSMUSG00000073164",22.551439582953,1.46611653799177,0.380459493479259,3.85354173866002,0.0001164214059434,0.0057066915541815,2.1873277776184,"2410018L13Rik","RIKEN cDNA 2410018L13 gene [Source:MGI Symbol;Acc:MGI:1916982]"
"ENSMUSG00000090570",21.5169086007691,1.46481169102614,0.374700967624725,3.90928184763376,9.25709091182518e-05,0.0047738388555066,2.1873277776184,"Gm17041","predicted gene 17041 [Source:MGI Symbol;Acc:MGI:4937868]"
"ENSMUSG00000103273",2.70891731017789,1.46420842510929,0.420275581084763,3.48392457475178,0.000494118715447782,0.0274777621670991,1.14883740784339,"Gm37913","predicted gene, 37913 [Source:MGI Symbol;Acc:MGI:5611141]"
"ENSMUSG00000115209",0.86753421874484,1.46269324651847,0.391514763660131,3.73598490346643,0.00018698188629101,0.0355214843802881,0.296883136434061,"Gm34250","predicted gene, 34250 [Source:MGI Symbol;Acc:MGI:5593409]"
"ENSMUSG00000052403",4.84118780647315,1.46107408813094,0.368089309694466,3.96934670377608,7.2069954728806e-05,0.00459381219657244,1.80594362789674,"Fcnaos","ficolin A, opposite strand [Source:MGI Symbol;Acc:MGI:3701343]"
"ENSMUSG00000109604",113.943833407445,1.46037043241699,0.368177042424958,3.96648966159981,7.29389378947958e-05,0.00352278680872469,2.55507866644456,"Gm45346","predicted gene 45346 [Source:MGI Symbol;Acc:MGI:5791182]"
"ENSMUSG00000027313",287.804707924742,1.45640387813232,0.29657179720706,4.91079695320958,9.07069767047482e-07,9.17285847070186e-05,2.54955882210449,"Chac1","ChaC, cation transport regulator 1 [Source:MGI Symbol;Acc:MGI:1916315]"
"ENSMUSG00000118027",2.731926978689,1.45403339955721,0.371584608626874,3.91306142880982,9.11333396072532e-05,0.00846435104812285,1.03973862031825,"Gm10802","predicted gene 10802 [Source:MGI Symbol;Acc:MGI:3641658]"
"ENSMUSG00000108310",1.66526845576854,1.45343827515056,0.419985395718654,3.46068765715893,0.000538797558260353,0.0292934231059315,1.14883740784339,"Gm44712","predicted gene 44712 [Source:MGI Symbol;Acc:MGI:5753288]"
"ENSMUSG00000037689",1.48082758521157,1.45261156521613,0.425122149982344,3.41692750019367,0.000633321429541215,0.031303324837582,1.22222982860088,"Tmem247","transmembrane protein 247 [Source:MGI Symbol;Acc:MGI:1925719]"
"ENSMUSG00000028360",5.07063186588979,1.44711990318238,0.403725409992913,3.58441620805532,0.000337832997544399,0.0152308648090802,1.80594362789674,"Slc44a5","solute carrier family 44, member 5 [Source:MGI Symbol;Acc:MGI:3035141]"
"ENSMUSG00000070526",15.9743270708961,1.44456587521191,0.402626136750742,3.58785916599899,0.000333404284651644,0.0124439022086494,2.32719254788119,"Peg12","paternally expressed 12 [Source:MGI Symbol;Acc:MGI:1351637]"
"ENSMUSG00000106112",7.33433623038489,1.44232427005355,0.422731595982885,3.41191499230151,0.00064508226788886,0.0263097364437968,1.61898994031377,"Gm43434","predicted gene 43434 [Source:MGI Symbol;Acc:MGI:5663571]"
"ENSMUSG00000034435",33.748069315237,1.44176715639128,0.398638050223831,3.61673241072132,0.000298345444558819,0.012951978864159,1.95637194639394,"Tmem30b","transmembrane protein 30B [Source:MGI Symbol;Acc:MGI:2442082]"
"ENSMUSG00000072487",2.00815301558975,1.44055156025162,0.406259347539637,3.54589148280722,0.000391287304195693,0.0235668302713807,1.14883740784339,"Mroh5","maestro heat-like repeat family member 5 [Source:MGI Symbol;Acc:MGI:2685474]"
"ENSMUSG00000029552",561.33100750158,1.43953213657074,0.286869320780904,5.01807628871606,5.21914528231463e-07,8.40449540419034e-05,1.63020460917059,"Tes","testin LIM domain protein [Source:MGI Symbol;Acc:MGI:105081]"
"ENSMUSG00000038292",27.8992879968951,1.43444443784127,0.339577290215433,4.22420603253897,2.39784612718509e-05,0.00186278761831538,1.95637194639394,"Kash5","KASH domain containing 5 [Source:MGI Symbol;Acc:MGI:2687329]"
"ENSMUSG00000035498",3.32435641777615,1.43061576425823,0.406919327083579,3.51572331182095,0.000438557769536911,0.0172357897095305,1.99300693610315,"Cdcp1","CUB domain containing protein 1 [Source:MGI Symbol;Acc:MGI:2442010]"
"ENSMUSG00000099051",1.11949932720305,1.43027657595767,0.418527835103561,3.41739893023784,0.000632225637695281,0.031292806962701,1.22222982860088,"Gm27241","predicted gene 27241 [Source:MGI Symbol;Acc:MGI:5521084]"
"ENSMUSG00000025328",1.46908745106471,1.43004756984347,0.409241545239591,3.49438512897376,0.000475155036334736,0.0250358147551036,1.29031594977916,"Padi3","peptidyl arginine deiminase, type III [Source:MGI Symbol;Acc:MGI:1338891]"
"ENSMUSG00000053963",22.9290260189839,-1.42933109174515,0.378594531890638,-3.77536116173498,0.000159775997736824,0.00797909429285491,1.98934345912303,"Stum","mechanosensory transduction mediator [Source:MGI Symbol;Acc:MGI:2138735]"
"ENSMUSG00000076498",4.04904947956199,1.42885750675442,0.402161805297279,3.55294184562904,0.000380948670738004,0.0166802592682053,1.80594362789674,"Trbc2","T cell receptor beta, constant 2 [Source:MGI Symbol;Acc:MGI:4835227]"
"ENSMUSG00000115746",0.800248414263227,-1.4233537279398,0.40336754273812,-3.52867689422371,0.000417642713821668,0.028255581071712,0.933286253786401,"Gm49218","predicted gene, 49218 [Source:MGI Symbol;Acc:MGI:6118674]"
"ENSMUSG00000026228",3.5411304570929,1.42202207103638,0.416361943182141,3.4153507406759,0.00063699929883937,0.0213299169670589,2.1667748052418,"Htr2b","5-hydroxytryptamine (serotonin) receptor 2B [Source:MGI Symbol;Acc:MGI:109323]"
"ENSMUSG00000035930",4.54501757596241,1.42120585824833,0.428927160053311,3.31339675032864,0.000921701308542195,0.0310487656484255,1.80594362789674,"Chst4","carbohydrate sulfotransferase 4 [Source:MGI Symbol;Acc:MGI:1349479]"
"ENSMUSG00000030519",709.157058852971,1.42113489482533,0.235448718822285,6.03585741274727,1.58120830652001e-09,5.65249345675789e-07,1.47765648871016,"Apba2","amyloid beta (A4) precursor protein-binding, family A, member 2 [Source:MGI Symbol;Acc:MGI:1261791]"
"ENSMUSG00000099655",31.6738501528061,1.41664268090974,0.329718826765372,4.29651741396563,1.73502344318953e-05,0.00173135391052488,1.56703264774324,"2310034G01Rik","RIKEN cDNA 2310034G01 gene [Source:MGI Symbol;Acc:MGI:1922829]"
"ENSMUSG00000075402",6.62688210728317,1.41652211108548,0.427351602548228,3.31465262476842,0.000917570732551712,0.0310404098062304,1.80594362789674,"Krt76","keratin 76 [Source:MGI Symbol;Acc:MGI:1924305]"
"ENSMUSG00000085680",8.1631752752859,1.41331440259474,0.422365794702079,3.34618574781047,0.000819314909550527,0.0305054288633169,1.65014810441021,"Gm13327","predicted gene 13327 [Source:MGI Symbol;Acc:MGI:3651762]"
"ENSMUSG00000022149",1.78419882095147,1.41168589969003,0.427556008256712,3.30175666445654,0.000960813844319919,0.0479024513049635,0.975084221309923,"C9","complement component 9 [Source:MGI Symbol;Acc:MGI:1098282]"
"ENSMUSG00000020592",635.357835420893,1.41097543827823,0.378326416260521,3.72951868448596,0.000191845880849075,0.0116190855857293,1.47765648871016,"Sdc1","syndecan 1 [Source:MGI Symbol;Acc:MGI:1349162]"
"ENSMUSG00000049315",1.80944120668849,-1.41057587654382,0.358521597115821,-3.93442372200558,8.33965478395082e-05,0.0130518923770276,0.540775403702897,"Olfr348","olfactory receptor 348 [Source:MGI Symbol;Acc:MGI:3030182]"
"ENSMUSG00000031875",270.632012286506,1.4105420637078,0.326946946353305,4.31428425755517,1.60120813270418e-05,0.00122771435095773,2.24175544250295,"Cmtm3","CKLF-like MARVEL transmembrane domain containing 3 [Source:MGI Symbol;Acc:MGI:2447162]"
"ENSMUSG00000037206",463.375102781412,1.40748687615894,0.429020612273221,3.28069756066309,0.00103550715939071,0.0405422647155396,1.35026318083482,"Islr","immunoglobulin superfamily containing leucine-rich repeat [Source:MGI Symbol;Acc:MGI:1349645]"
"ENSMUSG00000037016",22.5786804978558,1.40684854190118,0.429478178565532,3.27571600168392,0.00105394485132991,0.0289545993061637,2.29166012387738,"Frem2","Fras1 related extracellular matrix protein 2 [Source:MGI Symbol;Acc:MGI:2444465]"
"ENSMUSG00000022602",14.9703084988075,1.4065824691962,0.42803601531656,3.28613111715831,0.00101573717221146,0.0263097364437968,2.5458374518974,"Arc","activity regulated cytoskeletal-associated protein [Source:MGI Symbol;Acc:MGI:88067]"
"ENSMUSG00000032218",26.4180008732755,1.40448407309208,0.418154727735613,3.3587664563728,0.000782912025054882,0.0245312871334847,2.1873277776184,"Ccnb2","cyclin B2 [Source:MGI Symbol;Acc:MGI:88311]"
"ENSMUSG00000068227",1.81457252104115,1.40021651911234,0.401475493989524,3.48767618466115,0.000487237788462849,0.045065527592195,0.540775403702897,"Il2rb","interleukin 2 receptor, beta chain [Source:MGI Symbol;Acc:MGI:96550]"
"ENSMUSG00000091897",1.92929910101963,1.39938402458908,0.419199443071031,3.33822968450833,0.000843140229020448,0.0374749089351602,1.23047377598249,"Gm17019","predicted gene 17019 [Source:MGI Symbol;Acc:MGI:4868370]"
"ENSMUSG00000027832",113.202482624261,1.39740425658496,0.408299136710146,3.42250112955048,0.000620478400164242,0.0184185126463778,2.59641502810798,"Ptx3","pentraxin related gene [Source:MGI Symbol;Acc:MGI:104641]"
"ENSMUSG00000025746",66.1616976857781,1.39726015775293,0.417841918739765,3.34399229729547,0.000825820302816935,0.0228380555081434,2.55507866644456,"Il6","interleukin 6 [Source:MGI Symbol;Acc:MGI:96559]"
"ENSMUSG00000087236",1.57903730424263,1.39504359422309,0.388749829076415,3.58853815456951,0.000332537332630579,0.0202175162794792,1.23047377598249,"Kif28","kinesin family member 28 [Source:MGI Symbol;Acc:MGI:2686151]"
"ENSMUSG00000021319",2595.06519903174,1.39475158880702,0.33855793995717,4.11968358793614,3.79393032462468e-05,0.002782188893903,1.86329575565808,"Sfrp4","secreted frizzled-related protein 4 [Source:MGI Symbol;Acc:MGI:892010]"
"ENSMUSG00000022580",15.4480143187711,-1.39318744505857,0.386578604707288,-3.60389175214047,0.000313487659387059,0.0149253496491957,1.71914443680939,"Rhpn1","rhophilin, Rho GTPase binding protein 1 [Source:MGI Symbol;Acc:MGI:1098783]"
"ENSMUSG00000061950",232.300571594387,1.39318551779003,0.234825281052288,5.93286000360332,2.9770268363625e-09,6.76727631927317e-07,2.24175544250295,"Ppp4r1","protein phosphatase 4, regulatory subunit 1 [Source:MGI Symbol;Acc:MGI:1917601]"
"ENSMUSG00000031489",1.69415017664365,1.39281517959973,0.397476609500608,3.50414375665948,0.000458078002521977,0.0252350712390825,1.23047377598249,"Adrb3","adrenergic receptor, beta 3 [Source:MGI Symbol;Acc:MGI:87939]"
"ENSMUSG00000049583",3.12215264449424,-1.39243021422437,0.391420591901582,-3.55737598642862,0.000374577840048453,0.016484649126983,1.80594362789674,"Grm5","glutamate receptor, metabotropic 5 [Source:MGI Symbol;Acc:MGI:1351342]"
"ENSMUSG00000045102",6.67836966228081,-1.39038810985077,0.361167245453253,-3.84970710205428,0.000118259155467105,0.00739239513740568,1.61898994031377,"Poln","DNA polymerase N [Source:MGI Symbol;Acc:MGI:2675617]"
"ENSMUSG00000031490",480.594328440124,1.3901528604023,0.266198372724052,5.22224402116601,1.76767816316857e-07,2.77594737240223e-05,1.97016342186085,"Eif4ebp1","eukaryotic translation initiation factor 4E binding protein 1 [Source:MGI Symbol;Acc:MGI:103267]"
"ENSMUSG00000002055",7.44071293703703,1.38799453503573,0.382626177203563,3.62754724514652,0.000286126430438929,0.0142723927315448,1.66671669133166,"Spag5","sperm associated antigen 5 [Source:MGI Symbol;Acc:MGI:1927470]"
"ENSMUSG00000057719",1.27636975636749,1.38684542276123,0.426074598005215,3.2549357066911,0.00113418038508702,0.0457858839935755,1.23047377598249,"Sh3rf2","SH3 domain containing ring finger 2 [Source:MGI Symbol;Acc:MGI:2444628]"
"ENSMUSG00000018008",94.246838728519,1.38484806605595,0.428715153014008,3.23022887416042,0.00123691157500524,0.0312718888374707,2.39616553343299,"Cyth4","cytohesin 4 [Source:MGI Symbol;Acc:MGI:2441702]"
"ENSMUSG00000036492",50.0506861022374,-1.38259168677053,0.346709627492911,-3.98775106641307,6.67025992799871e-05,0.00384915316247932,2.08948102568283,"Rnf39","ring finger protein 39 [Source:MGI Symbol;Acc:MGI:2156378]"
"ENSMUSG00000107865",6.51748290589293,1.38019559198707,0.426188135611303,3.23846554294005,0.00120174536335168,0.0347315466203404,1.99300693610315,"Gm44417","predicted gene, 44417 [Source:MGI Symbol;Acc:MGI:5690809]"
"ENSMUSG00000029999",50.0404722330346,1.3786832157973,0.381106735203593,3.61757767167453,0.000297373105674523,0.0124439022086494,2.08609207688782,"Tgfa","transforming growth factor alpha [Source:MGI Symbol;Acc:MGI:98724]"
"ENSMUSG00000086219",17.9916679378227,1.37593382161161,0.335842359133076,4.09696330493678,4.18605227254915e-05,0.00251332675572145,2.32719254788119,"Srrm4os","serine/arginine repetitive matrix 4, opposite strand [Source:MGI Symbol;Acc:MGI:1924048]"
"ENSMUSG00000041431",11.8070659080178,1.37550784123331,0.418599823829291,3.2859732922254,0.00101630645698505,0.0263097364437968,2.5458374518974,"Ccnb1","cyclin B1 [Source:MGI Symbol;Acc:MGI:88302]"
"ENSMUSG00000027377",10.6478523037917,1.37513719889376,0.43019004577011,3.19658070291245,0.00139066917782151,0.0324566691524292,2.5458374518974,"Mall","mal, T cell differentiation protein-like [Source:MGI Symbol;Acc:MGI:2385152]"
"ENSMUSG00000089635",230.516840382219,1.3739313162116,0.408688167192086,3.36180840676468,0.000774338311415158,0.0238683079341943,2.23762749531654,"Gm16559","predicted gene 16559 [Source:MGI Symbol;Acc:MGI:4414979]"
"ENSMUSG00000052565",8.19388785932441,1.37259768009265,0.381847686726367,3.59462091249032,0.000324864248045431,0.0147719669417993,1.80594362789674,"H1f3","H1.3 linker histone, cluster member [Source:MGI Symbol;Acc:MGI:107502]"
"ENSMUSG00000026072",95.7154988333944,1.37241269478679,0.330050531819245,4.1581896178807,3.20779707981093e-05,0.00187113472730705,2.59641502810798,"Il1r1","interleukin 1 receptor, type I [Source:MGI Symbol;Acc:MGI:96545]"
"ENSMUSG00000003746",114.482111735626,1.37034970838063,0.380898632129973,3.59767558291736,0.000321073743397469,0.0118690903053085,2.39616553343299,"Man1a","mannosidase 1, alpha [Source:MGI Symbol;Acc:MGI:104677]"
"ENSMUSG00000058427",183.045191893175,-1.36899067729166,0.42899004392539,-3.19119451995897,0.00141685853132062,0.0363553730424221,2.17575623594581,"Cxcl2","chemokine (C-X-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:1340094]"
"ENSMUSG00000030272",4535.77604563072,1.367774203046,0.125639792023508,10.8864729956739,1.33719116914042e-27,7.34969937628456e-24,1.97016342186085,"Camk1","calcium/calmodulin-dependent protein kinase I [Source:MGI Symbol;Acc:MGI:1098535]"
"ENSMUSG00000018920",537.411498518389,1.36704310253734,0.31949109853028,4.27881436705436,1.87891478964095e-05,0.00191265375133326,1.47765648871016,"Cxcl16","chemokine (C-X-C motif) ligand 16 [Source:MGI Symbol;Acc:MGI:1932682]"
"ENSMUSG00000033350",564.299868174528,1.36297433068651,0.374403239573228,3.64039139255346,0.000272223918036893,0.0150278410478912,1.47765648871016,"Chst2","carbohydrate sulfotransferase 2 [Source:MGI Symbol;Acc:MGI:1891160]"
"ENSMUSG00000002897",91.7942169221865,1.36180094669599,0.368930918873243,3.69120850823532,0.00022319107699746,0.0112915513198961,1.81285158827253,"Il17ra","interleukin 17 receptor A [Source:MGI Symbol;Acc:MGI:107399]"
"ENSMUSG00000028040",5.84410567438828,1.35709737339054,0.400210829591268,3.39095614872923,0.000696492441752086,0.0257795617995513,1.80594362789674,"Efna4","ephrin A4 [Source:MGI Symbol;Acc:MGI:106643]"
"ENSMUSG00000020427",80.6080694355262,1.35670236560523,0.339736191187242,3.99339958708579,6.51326681831486e-05,0.00356512080085952,2.24175544250295,"Igfbp3","insulin-like growth factor binding protein 3 [Source:MGI Symbol;Acc:MGI:96438]"
"ENSMUSG00000069805",112.173517206877,-1.35103289352471,0.396609332960278,-3.4064576429421,0.000658117614537553,0.0203731241489367,2.39616553343299,"Fbp1","fructose bisphosphatase 1 [Source:MGI Symbol;Acc:MGI:95492]"
"ENSMUSG00000032495",21.6008322301878,1.34991747938524,0.406491938065106,3.32089606945422,0.000897289439544787,0.0260919964452688,2.29166012387738,"Lrrc2","leucine rich repeat containing 2 [Source:MGI Symbol;Acc:MGI:1921499]"
"ENSMUSG00000035671",81.0429197737025,1.34733354601533,0.248808687311116,5.41513867773673,6.12412223090544e-08,8.87344029104267e-06,2.55507866644456,"Zswim4","zinc finger SWIM-type containing 4 [Source:MGI Symbol;Acc:MGI:2443726]"
"ENSMUSG00000038894",136.77317958572,1.34676850523171,0.282409066763003,4.76885717823612,1.85273948171287e-06,0.000186450354580511,2.24175544250295,"Irs2","insulin receptor substrate 2 [Source:MGI Symbol;Acc:MGI:109334]"
"ENSMUSG00000002603",7.95813341071893,1.34516912159972,0.295052189905314,4.55908875657354,5.13760563185762e-06,0.000516935695006,1.99300693610315,"Tgfb1","transforming growth factor, beta 1 [Source:MGI Symbol;Acc:MGI:98725]"
"ENSMUSG00000038173",8.6532854981747,1.34495847984128,0.406665723393247,3.30728262175345,0.000942057951051221,0.0335225660742556,1.65014810441021,"Enpp6","ectonucleotide pyrophosphatase/phosphodiesterase 6 [Source:MGI Symbol;Acc:MGI:2445171]"
